email_text,label
"Hello, Hey, I found that old photo album we were looking for. There are some really great pictures from our college days in there. I'll bring it over when I visit next time. See you at the meeting. Regards,",ham
"Dear Winner, URGENT BUSINESS PROPOSAL: I am Dr. James from Nigeria. I have $15.5 million that I need to transfer out of the country. I will give you 30% of the total if you help me. Reply for details. Forward this to 10 friends. Don't wait! $**",spam
"Hi there, Hey, do you have the notes from yesterday's lecture? I had to leave early for a doctor's appointment. I'd really appreciate it if you could share them. Thanks,",ham
"Hey, Hi, I'm dropping off the kids at school tomorrow morning. Can you pick them up at 3 PM? I have a dentist appointment that I can't reschedule. Regards,",ham
"Hey there, Thank you for your order! Your package has been shipped and is expected to arrive by Thursday. You can track your delivery using the link in your account. If you have any questions, please contact our support team. Cheers,",ham
"ATTENTION: You have an unclaimed tax refund of $3,247.00! File your claim online within 48 hours or the refund will be forfeited. Click here to submit your banking details for direct deposit. Call our toll-free number now. Don't wait!",spam
"Dear Winner, CONGRATULATIONS! You've been chosen to receive a brand new iPhone 15 Pro Max absolutely FREE! Just complete a short survey and provide your shipping address. Hurry, only 10 units left! Reply with YES to confirm. Act immediately!",spam
"Dear team, Good afternoon. The server migration is scheduled for this Saturday at 2 AM. Expected downtime is approximately 4 hours. I'll send out notifications to all affected users. Thanks,",ham
"HELLO, URGENT: YOUR EMAIL HAS BEEN RANDOMLY SELECTED FOR A CASH PRIZE OF $500,000. TO CLAIM YOUR WINNINGS, REPLY WITH YOUR FULL NAME, ADDRESS, AND BANK DETAILS IMMEDIATELY. DO NOT SHARE THIS EMAIL WITH ANYONE. CLICK HERE NOW!",spam
Greetings!!! Get bigger muscles in just 7 days with our new supplement!!! Used by professional athletes worldwide. Buy 2 bottles get 1 FREE. No side effects guaranteed!!! Wire transfer only. Hurry!!!,spam
"Dear team, Hey, the weather forecast looks great for this weekend. Want to go hiking at the national park? I was thinking we could take the scenic trail that's about 5 miles long. Let's discuss this further.",ham
"DEAR CUSTOMER, YOU'VE BEEN PRE-APPROVED FOR A $50,000 CREDIT LINE! NO CREDIT CHECK REQUIRED. APPLY NOW BY CLICKING THE LINK BELOW. LIMITED SPOTS AVAILABLE, FIRST COME FIRST SERVED! CLICK HERE NOW!",spam
"Dear User, Secret investment strategy revealed! Wall Street insiders don't want you to know this. Turn $100 into $50,000 in just 30 days. Click here to learn the method that's making ordinary people rich! 100% guaranteed!",spam
"Dear Valued Member, Make $5,000 per day working from home! No experience needed. Our proven system guarantees results in just 7 days. Join thousands of successful members today! Guaranteed results. Limited time only!",spam
"Dear team, Hey, I saw the photos from your vacation. Looks like you had an amazing time! Where exactly did you stay? I'd love to plan a similar trip. We should catch up soon and you can tell me all about it. Thanks,",ham
"Hello everyone, Hey, just finished reading that book you recommended. It was fantastic! The plot twist at the end completely caught me off guard. Any other recommendations? Thanks for your time. Take care,",ham
"Dear team, Good afternoon. The server migration is scheduled for this Saturday at 2 AM. Expected downtime is approximately 4 hours. I'll send out notifications to all affected users. Don't hesitate to reach out. Best,",ham
"Dear team, Hi team, just a reminder that we have our weekly standup meeting tomorrow at 10 AM. Please prepare your status updates and any blockers you'd like to discuss. See you all in the conference room. Let's discuss this further. Best regards,",ham
"Hey, just finished reading that book you recommended. It was fantastic! The plot twist at the end completely caught me off guard. Any other recommendations? Feel free to call me. See you soon,",ham
Greetings! Buy discount medications online! Up to 80% off on all prescriptions. No prescription needed. Fast discreet shipping worldwide. Order now and get free bonus pills! No credit card required. 100% guaranteed!,spam
"Hi there, Hey, I found that old photo album we were looking for. There are some really great pictures from our college days in there. I'll bring it over when I visit next time. Looking forward to hearing from you. Best,",ham
"Make $5,000 per day working from home! No experience needed. Our proven system guarantees results in just 7 days. Join thousands of successful members today! Doctor recommended. Hurry!",spam
"Hello, Happy birthday! Hope you have an amazing day filled with joy and happiness. Wishing you all the best for the year ahead. Let's celebrate this weekend!",ham
"Hello everyone, Happy birthday! Hope you have an amazing day filled with joy and happiness. Wishing you all the best for the year ahead. Let's celebrate this weekend! Cheers,",ham
"Dear Winner, WARNING: Unusual sign-in activity detected on your Microsoft account. Someone tried to access your account from Russia. Click here to change your password and enable two-factor authentication. 100% guaranteed!!!",spam
BUY DISCOUNT MEDICATIONS ONLINE! UP TO 80% OFF ON ALL PRESCRIPTIONS. NO PRESCRIPTION NEEDED. FAST DISCREET SHIPPING WORLDWIDE. ORDER NOW AND GET FREE BONUS PILLS! REPLY WITH YES TO CONFIRM. LIMITED TIME ONLY!,spam
"Hi, Hi, I'm writing to confirm our dinner reservation for Friday at 7 PM. The restaurant is at 123 Main Street. They said they can accommodate dietary restrictions, just let them know in advance. Best regards,",ham
"Dear Customer, Make $5,000 per day working from home! No experience needed. Our proven system guarantees results in just 7 days. Join thousands of successful members today! Forward this to 10 friends. Act immediately!",spam
"Attention! URGENT: Your email has been randomly selected for a cash prize of $500,000. To claim your winnings, reply with your full name, address, and bank details immediately. Do not share this email with anyone. Reply with YES to confirm. Click here now!",spam
"Hello, Buy discount medications online! Up to 80% off on all prescriptions. No prescription needed. Fast discreet shipping worldwide. Order now and get free bonus pills! Don't wait!",spam
"DEAR LUCKY ONE, BITCOIN ALERT: INVEST $250 TODAY AND EARN $10,000 BY NEXT WEEK!!! OUR AI-POWERED TRADING BOT DOES ALL THE WORK FOR YOU. DON'T MISS THIS ONCE-IN-A-LIFETIME OPPORTUNITY!!! UNSUBSCRIBE BY CLICKING HERE. DON'T WAIT!!!",spam
"DEAR USER, BUY DISCOUNT MEDICATIONS ONLINE!!! UP TO 80% OFF ON ALL PRESCRIPTIONS. NO PRESCRIPTION NEEDED. FAST DISCREET SHIPPING WORLDWIDE. ORDER NOW AND GET FREE BONUS PILLS!!! DOCTOR RECOMMENDED. REPLY ASAP!!! !**",spam
"DEAR CUSTOMER, GET A FREE LAPTOP TODAY! NO PURCHASE NECESSARY. SIMPLY CLICK THE LINK AND ENTER YOUR EMAIL TO QUALIFY. THIS EXCLUSIVE OFFER IS AVAILABLE FOR A LIMITED TIME ONLY. BUY NOW PAY LATER. CLICK HERE NOW!",spam
Attention! Lose weight fast with our revolutionary diet pill! Celebrities are raving about this amazing product. Get your 30-day supply FREE. Limited stock available! Don't wait!,spam
"Hey, just finished reading that book you recommended. It was fantastic! The plot twist at the end completely caught me off guard. Any other recommendations? Let's discuss this further. Take care,",ham
"Dear Friend, Dear Winner, we are pleased to inform you that your email won $750,000 in our annual draw. Send us your personal details to process the payment. This is a one-time opportunity, don't let it slip away! This is not a joke!",spam
"Good morning, Hey, I noticed a bug in the payment processing module. When users enter an invalid card number, the error message doesn't display correctly. I've created a ticket for it. Can you take a look? I appreciate your help.",ham
"Hi, I'm dropping off the kids at school tomorrow morning. Can you pick them up at 3 PM? I have a dentist appointment that I can't reschedule. Regards,",ham
"BREAKTHROUGH: SCIENTISTS DISCOVER MIRACLE CURE FOR BALDNESS!!! REGROW A FULL HEAD OF HAIR IN JUST 2 WEEKS. ORDER YOUR FREE TRIAL BOTTLE TODAY, JUST PAY SHIPPING!!! THIS IS NOT A JOKE!!!",spam
"Dear team, Hey, I found that old photo album we were looking for. There are some really great pictures from our college days in there. I'll bring it over when I visit next time. Don't hesitate to reach out. Best,",ham
"Hey, Hi, the landlord sent an email about the building maintenance schedule. They'll be fixing the elevator on Tuesday and the water will be off for 2 hours on Wednesday. Just wanted to give you a heads up. See you soon,",ham
"Dear team, Here's your weekly digest of top stories. The tech industry saw major developments with new AI regulations. Read the full articles on our website. Let's discuss this further. Cheers,",ham
"Hello everyone, Dear students, the midterm exam will cover chapters 1 through 7. I've uploaded a practice test on the course portal. Review sessions will be held next Tuesday and Thursday. Regards,",ham
"Dear Customer, FREE trial of our premium weight loss supplement! Lose 30 pounds in 30 days guaranteed or your money back. Order now and pay only shipping and handling. Hurry! $!$?!",spam
"Hey, Hi, just wanted to let you know that the family reunion is confirmed for August 15th. We've booked the lakehouse for the weekend. Please let everyone know and bring your favorite dish! Take care,",ham
"Hey there, Hi all, we're organizing a team building event next Thursday. It'll be an escape room challenge followed by dinner. Please RSVP by Wednesday so I can finalize the reservation. See you soon,",ham
"Hello, Hey, the weather forecast looks great for this weekend. Want to go hiking at the national park? I was thinking we could take the scenic trail that's about 5 miles long. See you at the meeting. Thanks,",ham
"Hi, Dear Professor, I wanted to confirm my attendance for the research seminar next week. I've prepared a brief summary of my findings so far. Would it be possible to schedule a 15-minute slot for my presentation? Thanks,",ham
"Hi, the landlord sent an email about the building maintenance schedule. They'll be fixing the elevator on Tuesday and the water will be off for 2 hours on Wednesday. Just wanted to give you a heads up. Thanks,",ham
"Dear Winner, ALERT: Your bank account has been compromised. Click here immediately to verify your identity and secure your account. Failure to act within 24 hours will result in account suspension. Guaranteed results. Don't wait!",spam
"HELLO, GET A FREE LAPTOP TODAY! NO PURCHASE NECESSARY. SIMPLY CLICK THE LINK AND ENTER YOUR EMAIL TO QUALIFY. THIS EXCLUSIVE OFFER IS AVAILABLE FOR A LIMITED TIME ONLY. CLICK HERE NOW!",spam
"Hello everyone, Hi, I've completed the code review for the API endpoints. Overall it looks great, just a few minor suggestions in the comments. Nice work on the error handling! Thanks for your time.",ham
"To Whom It May Concern, You've been pre-approved for a $50,000 credit line! No credit check required. Apply now by clicking the link below. Limited spots available, first come first served! Act immediately!",spam
"Good morning, Hey! How are you doing? It's been a while since we caught up. Want to grab coffee this weekend? Let me know what works for you. Talk soon,",ham
"Dear Valued Member, IMPORTANT: Your Netflix subscription payment failed. Update your billing information now to avoid service interruption. Click here to update your payment method securely. This offer won't last long. 100% guaranteed! !*?**",spam
"Hi there, Hi class, the assignment deadline has been extended to next Wednesday. Please make sure to include proper citations and references. Office hours are available on Monday if you need help. Thanks for your time. Take care,",ham
